0 0 0 0
0 0 1 0
0 0 2 0
0 0 3 0
0 0 4 0
0 0 5 0
0 0 6 0
0 0 7 0
0 0 8 0
0 0 9 0
0 0 10 0
0 0 11 0
0 0 12 0
0 0 13 0
0 0 14 0
0 0 15 0
0 0 16 0
0 0 17 0
0 0 18 0
0 0 19 0
0 0 20 0
0 0 21 0
0 0 22 0
0 0 23 0
0 0 24 0
0 0 25 0
0 0 26 0
0 0 27 0
0 0 28 0
0 0 29 0
0 0 30 0
0 0 31 0
0 0 32 0
0 0 33 0
0 0 34 0
0 0 35 6
0 0 36 45
0 0 37 50
0 0 38 50
0 0 39 50
0 0 40 50
0 0 41 50
0 0 42 50
0 0 43 50
0 0 44 50
0 0 45 50
0 0 46 50
0 0 47 50
0 0 48 50
0 0 49 50
0 1 0 0
0 1 1 0
0 1 2 0
0 1 3 0
0 1 4 0
0 1 5 0
0 1 6 0
0 1 7 0
0 1 8 0
0 1 9 0
0 1 10 0
0 1 11 0
0 1 12 0
0 1 13 0
0 1 14 0
0 1 15 0
0 1 16 0
0 1 17 0
0 1 18 0
0 1 19 0
0 1 20 0
0 1 21 0
0 1 22 0
0 1 23 0
0 1 24 0
0 1 25 0
0 1 26 0
0 1 27 0
0 1 28 0
0 1 29 0
0 1 30 0
0 1 31 0
0 1 32 0
0 1 33 0
0 1 34 0
0 1 35 0
0 1 36 1
0 1 37 25
0 1 38 50
0 1 39 50
0 1 40 50
0 1 41 50
0 1 42 50
0 1 43 50
0 1 44 50
0 1 45 50
0 1 46 50
0 1 47 50
0 1 48 50
0 1 49 50
0 2 0 0
0 2 1 0
0 2 2 0
0 2 3 0
0 2 4 0
0 2 5 0
0 2 6 0
0 2 7 0
0 2 8 0
0 2 9 0
0 2 10 0
0 2 11 0
0 2 12 0
0 2 13 0
0 2 14 0
0 2 15 0
0 2 16 0
0 2 17 0
0 2 18 0
0 2 19 0
0 2 20 0
0 2 21 0
0 2 22 0
0 2 23 0
0 2 24 0
0 2 25 0
0 2 26 0
0 2 27 0
0 2 28 0
0 2 29 0
0 2 30 0
0 2 31 0
0 2 32 0
0 2 33 0
0 2 34 0
0 2 35 0
0 2 36 6
0 2 37 36
0 2 38 50
0 2 39 50
0 2 40 50
0 2 41 50
0 2 42 50
0 2 43 50
0 2 44 50
0 2 45 50
0 2 46 50
0 2 47 50
0 2 48 50
0 2 49 50
0 3 0 0
0 3 1 0
0 3 2 0
0 3 3 0
0 3 4 0
0 3 5 0
0 3 6 0
0 3 7 0
0 3 8 0
0 3 9 0
0 3 10 0
0 3 11 0
0 3 12 0
0 3 13 0
0 3 14 0
0 3 15 0
0 3 16 0
0 3 17 0
0 3 18 0
0 3 19 0
0 3 20 0
0 3 21 0
0 3 22 0
0 3 23 0
0 3 24 0
0 3 25 0
0 3 26 0
0 3 27 0
0 3 28 0
0 3 29 0
0 3 30 0
0 3 31 0
0 3 32 0
0 3 33 0
0 3 34 0
0 3 35 0
0 3 36 0
0 3 37 0
0 3 38 0
0 3 39 0
0 3 40 0
0 3 41 0
0 3 42 0
0 3 43 0
0 3 44 0
0 3 45 18
0 3 46 44
0 3 47 50
0 3 48 50
0 3 49 50
0 769 0 0
0 769 1 0
0 769 2 0
0 769 3 0
0 769 4 0
0 769 5 0
0 769 6 0
0 769 7 0
0 769 8 0
0 769 9 0
0 769 10 0
0 769 11 0
0 769 12 0
0 769 13 0
0 769 14 0
0 769 15 0
0 769 16 0
0 769 17 0
0 769 18 0
0 769 19 0
0 769 20 0
0 769 21 0
0 769 22 0
0 769 23 0
0 769 24 0
0 769 25 0
0 769 26 0
0 769 27 0
0 769 28 0
0 769 29 0
0 769 30 0
0 769 31 0
0 769 32 0
0 769 33 0
0 769 34 0
0 769 35 0
0 769 36 0
0 769 37 0
0 769 38 0
0 769 39 0
0 769 40 0
0 769 41 0
0 769 42 3
0 769 43 28
0 769 44 47
0 769 45 50
0 769 46 50
0 769 47 50
0 769 48 50
0 769 49 50
0 770 0 0
0 770 1 0
0 770 2 0
0 770 3 0
0 770 4 0
0 770 5 0
0 770 6 0
0 770 7 0
0 770 8 0
0 770 9 0
0 770 10 0
0 770 11 0
0 770 12 0
0 770 13 0
0 770 14 0
0 770 15 0
0 770 16 0
0 770 17 0
0 770 18 0
0 770 19 0
0 770 20 0
0 770 21 0
0 770 22 0
0 770 23 0
0 770 24 0
0 770 25 0
0 770 26 0
0 770 27 0
0 770 28 0
0 770 29 0
0 770 30 0
0 770 31 0
0 770 32 0
0 770 33 0
0 770 34 0
0 770 35 0
0 770 36 0
0 770 37 0
0 770 38 0
0 770 39 0
0 770 40 0
0 770 41 0
0 770 42 3
0 770 43 22
0 770 44 48
0 770 45 50
0 770 46 50
0 770 47 50
0 770 48 50
0 770 49 50
0 771 0 0
0 771 1 0
0 771 2 0
0 771 3 0
0 771 4 0
0 771 5 0
0 771 6 0
0 771 7 0
0 771 8 0
0 771 9 0
0 771 10 0
0 771 11 0
0 771 12 0
0 771 13 0
0 771 14 0
0 771 15 0
0 771 16 0
0 771 17 0
0 771 18 0
0 771 19 0
0 771 20 0
0 771 21 0
0 771 22 0
0 771 23 0
0 771 24 0
0 771 25 0
0 771 26 0
0 771 27 0
0 771 28 0
0 771 29 0
0 771 30 0
0 771 31 0
0 771 32 0
0 771 33 0
0 771 34 0
0 771 35 0
0 771 36 0
0 771 37 0
0 771 38 0
0 771 39 0
0 771 40 0
0 771 41 0
0 771 42 0
0 771 43 0
0 771 44 1
0 771 45 6
0 771 46 30
0 771 47 48
0 771 48 50
0 771 49 50
1 512 0 0
1 512 1 0
1 512 2 0
1 512 3 0
1 512 4 0
1 512 5 0
1 512 6 0
1 512 7 0
1 512 8 0
1 512 9 0
1 512 10 0
1 512 11 0
1 512 12 0
1 512 13 0
1 512 14 0
1 512 15 0
1 512 16 0
1 512 17 0
1 512 18 0
1 512 19 0
1 512 20 0
1 512 21 0
1 512 22 0
1 512 23 0
1 512 24 0
1 512 25 0
1 512 26 0
1 512 27 0
1 512 28 0
1 512 29 0
1 512 30 0
1 512 31 0
1 512 32 0
1 512 33 0
1 512 34 0
1 512 35 0
1 512 36 0
1 512 37 0
1 512 38 0
1 512 39 0
1 512 40 0
1 512 41 0
1 512 42 0
1 512 43 0
1 512 44 0
1 512 45 0
1 512 46 4
1 512 47 26
1 512 48 47
1 512 49 50
1 513 0 0
1 513 1 0
1 513 2 0
1 513 3 0
1 513 4 0
1 513 5 0
1 513 6 0
1 513 7 0
1 513 8 0
1 513 9 0
1 513 10 0
1 513 11 0
1 513 12 0
1 513 13 0
1 513 14 0
1 513 15 0
1 513 16 0
1 513 17 0
1 513 18 0
1 513 19 0
1 513 20 0
1 513 21 0
1 513 22 0
1 513 23 0
1 513 24 0
1 513 25 0
1 513 26 0
1 513 27 0
1 513 28 0
1 513 29 0
1 513 30 0
1 513 31 0
1 513 32 0
1 513 33 0
1 513 34 0
1 513 35 0
1 513 36 0
1 513 37 0
1 513 38 0
1 513 39 0
1 513 40 0
1 513 41 0
1 513 42 4
1 513 43 27
1 513 44 50
1 513 45 50
1 513 46 50
1 513 47 50
1 513 48 50
1 513 49 50
1 514 0 0
1 514 1 0
1 514 2 0
1 514 3 0
1 514 4 0
1 514 5 0
1 514 6 0
1 514 7 0
1 514 8 0
1 514 9 0
1 514 10 0
1 514 11 0
1 514 12 0
1 514 13 0
1 514 14 0
1 514 15 0
1 514 16 0
1 514 17 0
1 514 18 0
1 514 19 0
1 514 20 0
1 514 21 0
1 514 22 0
1 514 23 0
1 514 24 0
1 514 25 0
1 514 26 0
1 514 27 0
1 514 28 0
1 514 29 0
1 514 30 0
1 514 31 0
1 514 32 0
1 514 33 0
1 514 34 0
1 514 35 0
1 514 36 0
1 514 37 0
1 514 38 0
1 514 39 0
1 514 40 0
1 514 41 0
1 514 42 0
1 514 43 0
1 514 44 7
1 514 45 26
1 514 46 50
1 514 47 50
1 514 48 50
1 514 49 50
1 515 0 0
1 515 1 0
1 515 2 0
1 515 3 0
1 515 4 0
1 515 5 0
1 515 6 0
1 515 7 0
1 515 8 0
1 515 9 0
1 515 10 0
1 515 11 0
1 515 12 0
1 515 13 0
1 515 14 0
1 515 15 0
1 515 16 0
1 515 17 0
1 515 18 0
1 515 19 0
1 515 20 0
1 515 21 0
1 515 22 0
1 515 23 0
1 515 24 0
1 515 25 0
1 515 26 0
1 515 27 0
1 515 28 0
1 515 29 0
1 515 30 0
1 515 31 0
1 515 32 0
1 515 33 0
1 515 34 0
1 515 35 0
1 515 36 0
1 515 37 0
1 515 38 0
1 515 39 0
1 515 40 1
1 515 41 25
1 515 42 48
1 515 43 50
1 515 44 50
1 515 45 50
1 515 46 50
1 515 47 50
1 515 48 50
1 515 49 50
2 256 0 0
2 256 1 0
2 256 2 0
2 256 3 0
2 256 4 0
2 256 5 0
2 256 6 0
2 256 7 0
2 256 8 0
2 256 9 0
2 256 10 0
2 256 11 0
2 256 12 0
2 256 13 0
2 256 14 0
2 256 15 0
2 256 16 0
2 256 17 0
2 256 18 0
2 256 19 0
2 256 20 0
2 256 21 0
2 256 22 0
2 256 23 0
2 256 24 0
2 256 25 0
2 256 26 0
2 256 27 0
2 256 28 0
2 256 29 0
2 256 30 0
2 256 31 0
2 256 32 0
2 256 33 0
2 256 34 0
2 256 35 0
2 256 36 0
2 256 37 0
2 256 38 0
2 256 39 0
2 256 40 3
2 256 41 31
2 256 42 47
2 256 43 50
2 256 44 50
2 256 45 50
2 256 46 50
2 256 47 50
2 256 48 50
2 256 49 50
2 257 0 0
2 257 1 0
2 257 2 0
2 257 3 0
2 257 4 0
2 257 5 0
2 257 6 0
2 257 7 0
2 257 8 0
2 257 9 0
2 257 10 0
2 257 11 0
2 257 12 0
2 257 13 0
2 257 14 0
2 257 15 0
2 257 16 0
2 257 17 0
2 257 18 0
2 257 19 0
2 257 20 0
2 257 21 0
2 257 22 0
2 257 23 0
2 257 24 0
2 257 25 0
2 257 26 0
2 257 27 0
2 257 28 0
2 257 29 0
2 257 30 0
2 257 31 0
2 257 32 0
2 257 33 0
2 257 34 0
2 257 35 0
2 257 36 0
2 257 37 0
2 257 38 0
2 257 39 0
2 257 40 0
2 257 41 1
2 257 42 18
2 257 43 33
2 257 44 50
2 257 45 50
2 257 46 50
2 257 47 50
2 257 48 50
2 257 49 50
2 258 0 0
2 258 1 0
2 258 2 0
2 258 3 0
2 258 4 0
2 258 5 0
2 258 6 0
2 258 7 0
2 258 8 0
2 258 9 0
2 258 10 0
2 258 11 0
2 258 12 0
2 258 13 0
2 258 14 0
2 258 15 0
2 258 16 0
2 258 17 0
2 258 18 0
2 258 19 0
2 258 20 0
2 258 21 0
2 258 22 0
2 258 23 0
2 258 24 0
2 258 25 0
2 258 26 0
2 258 27 0
2 258 28 0
2 258 29 0
2 258 30 0
2 258 31 0
2 258 32 0
2 258 33 0
2 258 34 0
2 258 35 0
2 258 36 0
2 258 37 0
2 258 38 0
2 258 39 0
2 258 40 0
2 258 41 0
2 258 42 0
2 258 43 0
2 258 44 0
2 258 45 0
2 258 46 20
2 258 47 43
2 258 48 50
2 258 49 50
2 259 0 0
2 259 1 0
2 259 2 0
2 259 3 0
2 259 4 0
2 259 5 0
2 259 6 0
2 259 7 0
2 259 8 0
2 259 9 0
2 259 10 0
2 259 11 0
2 259 12 0
2 259 13 0
2 259 14 0
2 259 15 0
2 259 16 0
2 259 17 0
2 259 18 0
2 259 19 0
2 259 20 0
2 259 21 0
2 259 22 0
2 259 23 0
2 259 24 0
2 259 25 0
2 259 26 0
2 259 27 0
2 259 28 0
2 259 29 0
2 259 30 0
2 259 31 0
2 259 32 0
2 259 33 0
2 259 34 0
2 259 35 0
2 259 36 0
2 259 37 0
2 259 38 0
2 259 39 0
2 259 40 0
2 259 41 0
2 259 42 0
2 259 43 7
2 259 44 40
2 259 45 48
2 259 46 50
2 259 47 50
2 259 48 50
2 259 49 50
16 0 0 0
16 0 1 0
16 0 2 0
16 0 3 0
16 0 4 0
16 0 5 0
16 0 6 0
16 0 7 0
16 0 8 0
16 0 9 0
16 0 10 0
16 0 11 0
16 0 12 0
16 0 13 0
16 0 14 0
16 0 15 0
16 0 16 0
16 0 17 0
16 0 18 0
16 0 19 0
16 0 20 0
16 0 21 0
16 0 22 0
16 0 23 0
16 0 24 0
16 0 25 0
16 0 26 0
16 0 27 0
16 0 28 1
16 0 29 28
16 0 30 50
16 0 31 50
16 0 32 50
16 0 33 50
16 0 34 50
16 0 35 50
16 0 36 50
16 0 37 50
16 0 38 50
16 0 39 50
16 0 40 50
16 0 41 50
16 0 42 50
16 0 43 50
16 0 44 50
16 0 45 50
16 0 46 50
16 0 47 50
16 0 48 50
16 0 49 50
16 1 0 0
16 1 1 0
16 1 2 0
16 1 3 0
16 1 4 0
16 1 5 0
16 1 6 0
16 1 7 0
16 1 8 0
16 1 9 0
16 1 10 0
16 1 11 0
16 1 12 0
16 1 13 0
16 1 14 0
16 1 15 0
16 1 16 0
16 1 17 0
16 1 18 0
16 1 19 0
16 1 20 0
16 1 21 0
16 1 22 0
16 1 23 0
16 1 24 0
16 1 25 0
16 1 26 0
16 1 27 0
16 1 28 0
16 1 29 0
16 1 30 0
16 1 31 0
16 1 32 0
16 1 33 0
16 1 34 9
16 1 35 46
16 1 36 50
16 1 37 50
16 1 38 50
16 1 39 50
16 1 40 50
16 1 41 50
16 1 42 50
16 1 43 50
16 1 44 50
16 1 45 50
16 1 46 50
16 1 47 50
16 1 48 50
16 1 49 50
16 2 0 0
16 2 1 0
16 2 2 0
16 2 3 0
16 2 4 0
16 2 5 0
16 2 6 0
16 2 7 0
16 2 8 0
16 2 9 0
16 2 10 0
16 2 11 0
16 2 12 0
16 2 13 0
16 2 14 0
16 2 15 0
16 2 16 0
16 2 17 0
16 2 18 0
16 2 19 0
16 2 20 0
16 2 21 0
16 2 22 0
16 2 23 0
16 2 24 0
16 2 25 0
16 2 26 0
16 2 27 0
16 2 28 0
16 2 29 0
16 2 30 0
16 2 31 7
16 2 32 40
16 2 33 49
16 2 34 50
16 2 35 50
16 2 36 50
16 2 37 50
16 2 38 50
16 2 39 50
16 2 40 50
16 2 41 50
16 2 42 50
16 2 43 50
16 2 44 50
16 2 45 50
16 2 46 50
16 2 47 50
16 2 48 50
16 2 49 50
16 3 0 0
16 3 1 0
16 3 2 0
16 3 3 0
16 3 4 0
16 3 5 0
16 3 6 0
16 3 7 0
16 3 8 0
16 3 9 0
16 3 10 0
16 3 11 0
16 3 12 0
16 3 13 0
16 3 14 0
16 3 15 0
16 3 16 0
16 3 17 0
16 3 18 0
16 3 19 0
16 3 20 0
16 3 21 0
16 3 22 0
16 3 23 0
16 3 24 0
16 3 25 0
16 3 26 0
16 3 27 0
16 3 28 0
16 3 29 0
16 3 30 0
16 3 31 0
16 3 32 0
16 3 33 0
16 3 34 0
16 3 35 3
16 3 36 25
16 3 37 49
16 3 38 50
16 3 39 50
16 3 40 50
16 3 41 50
16 3 42 50
16 3 43 50
16 3 44 50
16 3 45 50
16 3 46 50
16 3 47 50
16 3 48 50
16 3 49 50
16 768 0 0
16 768 1 0
16 768 2 0
16 768 3 0
16 768 4 0
16 768 5 0
16 768 6 0
